,publisher,genres,app_name,title,release_date,price,id,developer,year
26877,Zepetto U.S.A. Inc.,Free to Play,Piercing Blow,Piercing Blow,2015-11-10,Free to Play,382850,Zepetto Co.,2015
26878,Zepetto U.S.A. Inc.,Massively Multiplayer,Piercing Blow,Piercing Blow,2015-11-10,Free to Play,382850,Zepetto Co.,2015
26879,THQ Nordic,Strategy,Impossible Creatures Steam Edition,Impossible Creatures Steam Edition,2003-01-07,9.99,324680,"Relic Entertainment,THQ Nordic",2003
26880,Shumkov Dmitriy,Action,Genesis Online,Genesis Online,2015-11-05,Free to Play,409510,Shumkov Dmitriy,2015
26881,Shumkov Dmitriy,Free to Play,Genesis Online,Genesis Online,2015-11-05,Free to Play,409510,Shumkov Dmitriy,2015
26882,Back To Basics Gaming,Casual,Turbo Pug,Turbo Pug,2015-11-09,0.99,418070,"Space Cat Studios,SnowFlame,Back To Basics Gaming",2015
26883,Back To Basics Gaming,Indie,Turbo Pug,Turbo Pug,2015-11-09,0.99,418070,"Space Cat Studios,SnowFlame,Back To Basics Gaming",2015
26884,Sekai Project,Action,Written in the Sky,Written in the Sky,2015-10-31,Free to Play,416130,Unwonted Studios,2015
26885,Sekai Project,Adventure,Written in the Sky,Written in the Sky,2015-10-31,Free to Play,416130,Unwonted Studios,2015
26886,Sekai Project,Indie,Written in the Sky,Written in the Sky,2015-10-31,Free to Play,416130,Unwonted Studios,2015
26887,Sekai Project,Simulation,Written in the Sky,Written in the Sky,2015-10-31,Free to Play,416130,Unwonted Studios,2015
26888,Bethesda Softworks,RPG,Fallout 4,Fallout 4,2015-11-09,29.99,377160,Bethesda Game Studios,2015
26889,Glanderco,Casual,Lovely Weather We're Having,Lovely Weather We're Having,2015-11-10,7.99,404150,Julian Glander,2015
26890,Glanderco,Indie,Lovely Weather We're Having,Lovely Weather We're Having,2015-11-10,7.99,404150,Julian Glander,2015
26891,Glanderco,RPG,Lovely Weather We're Having,Lovely Weather We're Having,2015-11-10,7.99,404150,Julian Glander,2015
26892,Glanderco,Simulation,Lovely Weather We're Having,Lovely Weather We're Having,2015-11-10,7.99,404150,Julian Glander,2015
26893,KISS ltd,Indie,Defend The Highlands,Defend The Highlands,2015-11-06,9.99,374830,Kilted Camel,2015
26894,KISS ltd,Strategy,Defend The Highlands,Defend The Highlands,2015-11-06,9.99,374830,Kilted Camel,2015
26895,Epic Quest Games,Action,The Odyssey: Winds of Athena,The Odyssey: Winds of Athena,2015-11-06,4.99,416080,Liquid Dragon Studios,2015
26896,Epic Quest Games,Adventure,The Odyssey: Winds of Athena,The Odyssey: Winds of Athena,2015-11-06,4.99,416080,Liquid Dragon Studios,2015
26897,Epic Quest Games,Indie,The Odyssey: Winds of Athena,The Odyssey: Winds of Athena,2015-11-06,4.99,416080,Liquid Dragon Studios,2015
26898,Epic Quest Games,Simulation,The Odyssey: Winds of Athena,The Odyssey: Winds of Athena,2015-11-06,4.99,416080,Liquid Dragon Studios,2015
26899,Epic Quest Games,Strategy,The Odyssey: Winds of Athena,The Odyssey: Winds of Athena,2015-11-06,4.99,416080,Liquid Dragon Studios,2015
26900,Digital Media Workshop,Adventure,Prominence,Prominence,2015-11-06,19.99,270230,Digital Media Workshop,2015
26901,Digital Media Workshop,Casual,Prominence,Prominence,2015-11-06,19.99,270230,Digital Media Workshop,2015
26902,Digital Media Workshop,Indie,Prominence,Prominence,2015-11-06,19.99,270230,Digital Media Workshop,2015
26903,LuGus Studios,Indie,Liftoff,Liftoff,2015-11-09,19.99,410340,LuGus Studios,2015
26904,LuGus Studios,Racing,Liftoff,Liftoff,2015-11-09,19.99,410340,LuGus Studios,2015
26905,LuGus Studios,Simulation,Liftoff,Liftoff,2015-11-09,19.99,410340,LuGus Studios,2015
26906,LuGus Studios,Sports,Liftoff,Liftoff,2015-11-09,19.99,410340,LuGus Studios,2015
26907,LuGus Studios,Early Access,Liftoff,Liftoff,2015-11-09,19.99,410340,LuGus Studios,2015
26908,Immanitas Entertainment GmbH,Action,Bomb The Monsters!,Bomb The Monsters!,2015-11-06,3.99,355020,Finalboss game studio,2015
26909,Immanitas Entertainment GmbH,Adventure,Bomb The Monsters!,Bomb The Monsters!,2015-11-06,3.99,355020,Finalboss game studio,2015
26910,Immanitas Entertainment GmbH,Casual,Bomb The Monsters!,Bomb The Monsters!,2015-11-06,3.99,355020,Finalboss game studio,2015
26911,Immanitas Entertainment GmbH,Strategy,Bomb The Monsters!,Bomb The Monsters!,2015-11-06,3.99,355020,Finalboss game studio,2015
26912,Retro Army Limited,Indie,Super Trench Attack 2,Super Trench Attack 2,2015-11-06,4.99,385360,Retro Army Limited,2015
26913,Retro Army Limited,Strategy,Super Trench Attack 2,Super Trench Attack 2,2015-11-06,4.99,385360,Retro Army Limited,2015
26914,Iceberg Interactive,Action,Starpoint Gemini 2: Titans,Starpoint Gemini 2: Titans,2015-11-06,4.99,411420,Little Green Men Games,2015
26915,Iceberg Interactive,RPG,Starpoint Gemini 2: Titans,Starpoint Gemini 2: Titans,2015-11-06,4.99,411420,Little Green Men Games,2015
26916,Iceberg Interactive,Simulation,Starpoint Gemini 2: Titans,Starpoint Gemini 2: Titans,2015-11-06,4.99,411420,Little Green Men Games,2015
26917,SCS Software,Indie,Euro Truck Simulator 2 - Japanese Paint Jobs Pack,Euro Truck Simulator 2 - Japanese Paint Jobs Pack,2015-11-09,0.99,388472,SCS Software,2015
26918,SCS Software,Simulation,Euro Truck Simulator 2 - Japanese Paint Jobs Pack,Euro Truck Simulator 2 - Japanese Paint Jobs Pack,2015-11-09,0.99,388472,SCS Software,2015
26919,Dinosaur Polo Club,Indie,Mini Metro,Mini Metro,2015-11-06,9.99,287980,Dinosaur Polo Club,2015
26920,Dinosaur Polo Club,Simulation,Mini Metro,Mini Metro,2015-11-06,9.99,287980,Dinosaur Polo Club,2015
26921,Dinosaur Polo Club,Strategy,Mini Metro,Mini Metro,2015-11-06,9.99,287980,Dinosaur Polo Club,2015
26922,Choice of Games,Indie,Diabolical,Diabolical,2015-11-06,5.99,416640,Choice of Games,2015
26923,Choice of Games,RPG,Diabolical,Diabolical,2015-11-06,5.99,416640,Choice of Games,2015
26924,Jetdogs Studios,Casual,Among the Heavens,Among the Heavens,2015-11-06,2.99,409380,"Jetdogs Studios,CorePunch Gamestudio",2015
26925,Jetdogs Studios,Simulation,Among the Heavens,Among the Heavens,2015-11-06,2.99,409380,"Jetdogs Studios,CorePunch Gamestudio",2015
26926,Thrill Pill Games,Action,HotLead,HotLead,2015-11-06,0.99,416170,Thrill Pill Games,2015
26927,Thrill Pill Games,Adventure,HotLead,HotLead,2015-11-06,0.99,416170,Thrill Pill Games,2015
26928,Slitherine Ltd.,Strategy,"Warhammer 40,000 : Armageddon - Ork Hunters","Warhammer 40,000 : Armageddon - Ork Hunters",2015-11-05,4.99,405520,"Flashback Games,The Lordz Games Studio",2015
26929,Cooply Solutions,Action,Orc Slayer,Orc Slayer,2015-11-05,4.99,374990,Cooply Solutions,2015
26930,Logic Artists,Action,Clandestine,Clandestine,2015-11-05,19.99,290530,Logic Artists,2015
26931,Logic Artists,Indie,Clandestine,Clandestine,2015-11-05,19.99,290530,Logic Artists,2015
26932,Strategy First,Simulation,Ironclads 2: American Civil War,Ironclads 2: American Civil War,2015-11-05,9.99,414260,Totem Games,2015
26933,Strategy First,Strategy,Ironclads 2: American Civil War,Ironclads 2: American Civil War,2015-11-05,9.99,414260,Totem Games,2015
26934,Ivanovich Games,Indie,MiniBikers,MiniBikers,2015-11-05,5.99,416350,Ivanovich Games,2015
26935,Ivanovich Games,Racing,MiniBikers,MiniBikers,2015-11-05,5.99,416350,Ivanovich Games,2015
26936,Ivanovich Games,Sports,MiniBikers,MiniBikers,2015-11-05,5.99,416350,Ivanovich Games,2015
26937,"Precision Games, LLC",Action,Birth of Shadows®,Birth of Shadows®,2015-11-05,4.99,401170,"Precision Games, LLC",2015
26938,"Precision Games, LLC",Indie,Birth of Shadows®,Birth of Shadows®,2015-11-05,4.99,401170,"Precision Games, LLC",2015
26939,"Precision Games, LLC",RPG,Birth of Shadows®,Birth of Shadows®,2015-11-05,4.99,401170,"Precision Games, LLC",2015
26940,"Precision Games, LLC",Strategy,Birth of Shadows®,Birth of Shadows®,2015-11-05,4.99,401170,"Precision Games, LLC",2015
26941,Artifice Studio,Action,Conflicks - Revolutionary Space Battles,Conflicks - Revolutionary Space Battles,2015-11-05,6.99,288260,Artifice Studio,2015
26942,Artifice Studio,Casual,Conflicks - Revolutionary Space Battles,Conflicks - Revolutionary Space Battles,2015-11-05,6.99,288260,Artifice Studio,2015
26943,Artifice Studio,Indie,Conflicks - Revolutionary Space Battles,Conflicks - Revolutionary Space Battles,2015-11-05,6.99,288260,Artifice Studio,2015
26944,Artifice Studio,Strategy,Conflicks - Revolutionary Space Battles,Conflicks - Revolutionary Space Battles,2015-11-05,6.99,288260,Artifice Studio,2015
26945,Artifex Mundi,Adventure,The Secret Order 2: Masked Intent,The Secret Order 2: Masked Intent,2015-11-05,9.99,399890,Sunward Games,2015
26946,Artifex Mundi,Casual,The Secret Order 2: Masked Intent,The Secret Order 2: Masked Intent,2015-11-05,9.99,399890,Sunward Games,2015
26947,Microsoft Studios,Strategy,Age of Empires II HD: The African Kingdoms,Age of Empires II HD: The African Kingdoms,2015-11-05,9.99,355950,"SkyBox Labs,Forgotten Empires",2015
26948,Overhead Games,Design &amp; Illustration,ePic Character Generator,ePic Character Generator,2015-11-05,Free to Play,408930,Overhead Games,2015
26949,Overhead Games,Photo Editing,ePic Character Generator,ePic Character Generator,2015-11-05,Free to Play,408930,Overhead Games,2015
26950,Overhead Games,Utilities,ePic Character Generator,ePic Character Generator,2015-11-05,Free to Play,408930,Overhead Games,2015
26951,THQ Nordic,Action,Darksiders II Deathinitive Edition,Darksiders II Deathinitive Edition,2015-11-05,29.99,388410,"Gunfire Games,Vigil Games,THQ Nordic",2015
26952,THQ Nordic,Adventure,Darksiders II Deathinitive Edition,Darksiders II Deathinitive Edition,2015-11-05,29.99,388410,"Gunfire Games,Vigil Games,THQ Nordic",2015
26953,THQ Nordic,RPG,Darksiders II Deathinitive Edition,Darksiders II Deathinitive Edition,2015-11-05,29.99,388410,"Gunfire Games,Vigil Games,THQ Nordic",2015
26954,Atari,Adventure,Call of Cthulhu: Shadow of the Comet,Call of Cthulhu: Shadow of the Comet,1993-01-01,5.99,389470,Infogrames,1993
26955,Landfall,Action,Air Brawl,Air Brawl,2015-06-02,Free,375600,Landfall,2015
26956,Landfall,Indie,Air Brawl,Air Brawl,2015-06-02,Free,375600,Landfall,2015
26957,Atari,Adventure,Call of Cthulhu: Prisoner of Ice,Call of Cthulhu: Prisoner of Ice,1995-01-01,5.99,359620,Infogrames,1995
26958,Qumaron,Adventure,Viking Saga: New World,Viking Saga: New World,2015-11-05,3.99,416340,Realore,2015
26959,Qumaron,Casual,Viking Saga: New World,Viking Saga: New World,2015-11-05,3.99,416340,Realore,2015
26960,Qumaron,Simulation,Viking Saga: New World,Viking Saga: New World,2015-11-05,3.99,416340,Realore,2015
26961,Qumaron,Strategy,Viking Saga: New World,Viking Saga: New World,2015-11-05,3.99,416340,Realore,2015
26962,Blue Mammoth Games,Action,Brawlhalla - All Legends (Current and Future),Brawlhalla - All Legends (Current and Future),2015-11-03,19.99,387020,Blue Mammoth Games,2015
26963,Blue Mammoth Games,Free to Play,Brawlhalla - All Legends (Current and Future),Brawlhalla - All Legends (Current and Future),2015-11-03,19.99,387020,Blue Mammoth Games,2015
26964,Blue Mammoth Games,Indie,Brawlhalla - All Legends (Current and Future),Brawlhalla - All Legends (Current and Future),2015-11-03,19.99,387020,Blue Mammoth Games,2015
26965,Petroglyph,Action,Battle Battalions,Battle Battalions,2015-11-03,Free to Play,399660,Petroglyph,2015
26966,Petroglyph,Free to Play,Battle Battalions,Battle Battalions,2015-11-03,Free to Play,399660,Petroglyph,2015
26967,Petroglyph,Massively Multiplayer,Battle Battalions,Battle Battalions,2015-11-03,Free to Play,399660,Petroglyph,2015
26968,Petroglyph,Strategy,Battle Battalions,Battle Battalions,2015-11-03,Free to Play,399660,Petroglyph,2015
26969,Petroglyph,Action,Battle Battalions: Infantry Starter Kit,Battle Battalions: Infantry Starter Kit,2015-11-03,3.99,413052,Petroglyph,2015
26970,Petroglyph,Free to Play,Battle Battalions: Infantry Starter Kit,Battle Battalions: Infantry Starter Kit,2015-11-03,3.99,413052,Petroglyph,2015
26971,Petroglyph,Massively Multiplayer,Battle Battalions: Infantry Starter Kit,Battle Battalions: Infantry Starter Kit,2015-11-03,3.99,413052,Petroglyph,2015
26972,Petroglyph,Strategy,Battle Battalions: Infantry Starter Kit,Battle Battalions: Infantry Starter Kit,2015-11-03,3.99,413052,Petroglyph,2015
26973,"Grimm Bros, LLC",Indie,Dragon Fin Soup,Dragon Fin Soup,2015-11-03,19.99,299600,"Grimm Bros, LLC",2015
26974,"Grimm Bros, LLC",RPG,Dragon Fin Soup,Dragon Fin Soup,2015-11-03,19.99,299600,"Grimm Bros, LLC",2015
26975,Extrokold Games,Action,Shmadow,Shmadow,2015-11-03,1.99,397570,Extrokold Games,2015
26976,Extrokold Games,Indie,Shmadow,Shmadow,2015-11-03,1.99,397570,Extrokold Games,2015
26977,Arc System Works,Adventure,Getsuei Gakuen -kou-,Getsuei Gakuen -kou-,2015-11-03,24.99,411390,Arc System Works,2015
26978,AGM PLAYISM,Action,Pink Heaven,Pink Heaven,2015-11-04,Free to Play,409690,Studio Pixel,2015
26979,AGM PLAYISM,Free to Play,Pink Heaven,Pink Heaven,2015-11-04,Free to Play,409690,Studio Pixel,2015
26980,AGM PLAYISM,Indie,Pink Heaven,Pink Heaven,2015-11-04,Free to Play,409690,Studio Pixel,2015
26981,Pirozhok,Adventure,Life is Hard,Life is Hard,2015-11-03,8.99,414080,"Pirozhok Studio,Vitaliy Ruzankin",2015
26982,Pirozhok,Indie,Life is Hard,Life is Hard,2015-11-03,8.99,414080,"Pirozhok Studio,Vitaliy Ruzankin",2015
26983,Pirozhok,Simulation,Life is Hard,Life is Hard,2015-11-03,8.99,414080,"Pirozhok Studio,Vitaliy Ruzankin",2015
26984,Pirozhok,Strategy,Life is Hard,Life is Hard,2015-11-03,8.99,414080,"Pirozhok Studio,Vitaliy Ruzankin",2015
26985,Pirozhok,Early Access,Life is Hard,Life is Hard,2015-11-03,8.99,414080,"Pirozhok Studio,Vitaliy Ruzankin",2015
26986,Marmalade Technologies,Adventure,THE GAME OF LIFE - The Official 2016 Edition,THE GAME OF LIFE - The Official 2016 Edition,2015-11-03,4.99,403120,Marmalade Game Studio Ltd,2015
26987,Marmalade Technologies,Casual,THE GAME OF LIFE - The Official 2016 Edition,THE GAME OF LIFE - The Official 2016 Edition,2015-11-03,4.99,403120,Marmalade Game Studio Ltd,2015
26988,Marmalade Technologies,Simulation,THE GAME OF LIFE - The Official 2016 Edition,THE GAME OF LIFE - The Official 2016 Edition,2015-11-03,4.99,403120,Marmalade Game Studio Ltd,2015
26989,Rising Star Games,Adventure,PONCHO,PONCHO,2015-11-03,9.99,332620,Delve Interactive,2015
26990,Rising Star Games,Indie,PONCHO,PONCHO,2015-11-03,9.99,332620,Delve Interactive,2015
26991,Divergent Game Studio,Action,Nightmare on Azathoth,Nightmare on Azathoth,2015-10-30,0.99,414470,Modesto Rabena,2015
26992,Divergent Game Studio,Adventure,Nightmare on Azathoth,Nightmare on Azathoth,2015-10-30,0.99,414470,Modesto Rabena,2015
26993,Divergent Game Studio,Indie,Nightmare on Azathoth,Nightmare on Azathoth,2015-10-30,0.99,414470,Modesto Rabena,2015
26994,Kelkafa Studios,Adventure,Mirrored - Chapter 1,Mirrored - Chapter 1,2015-10-30,1.99,365880,"Kelkafa Studios,Cardboard Sword Limited,Jet Stone Studios",2015
26995,Kelkafa Studios,Indie,Mirrored - Chapter 1,Mirrored - Chapter 1,2015-10-30,1.99,365880,"Kelkafa Studios,Cardboard Sword Limited,Jet Stone Studios",2015
26996,Bethesda Softworks,RPG,Fallout: A Post Nuclear Role Playing Game,Fallout: A Post Nuclear Role Playing Game,1997-09-30,9.99,38400,Interplay Inc.,1997
26997,Degica,Action,Umihara Kawase,Umihara Kawase,2015-11-02,9.99,384690,Studio Saizensen,2015
26998,Degica,Indie,Umihara Kawase,Umihara Kawase,2015-11-02,9.99,384690,Studio Saizensen,2015
26999,The Icehouse,Adventure,Bloodwood Reload,Bloodwood Reload,2015-11-02,Free to Play,350990,Luminy Studios,2015
27000,The Icehouse,Free to Play,Bloodwood Reload,Bloodwood Reload,2015-11-02,Free to Play,350990,Luminy Studios,2015
27001,The Icehouse,Indie,Bloodwood Reload,Bloodwood Reload,2015-11-02,Free to Play,350990,Luminy Studios,2015
27002,Remal IT,RPG,عالم أريب,عالم أريب,2015-11-02,54.99,395960,Remal IT,2015
27003,Alice &amp; Smith,Adventure,The Black Watchmen - Original Soundtrack,The Black Watchmen - Original Soundtrack,2015-10-23,9.99,379750,Alice &amp; Smith,2015
27004,Alice &amp; Smith,Casual,The Black Watchmen - Original Soundtrack,The Black Watchmen - Original Soundtrack,2015-10-23,9.99,379750,Alice &amp; Smith,2015
27005,Alice &amp; Smith,Indie,The Black Watchmen - Original Soundtrack,The Black Watchmen - Original Soundtrack,2015-10-23,9.99,379750,Alice &amp; Smith,2015
27006,Alice &amp; Smith,Massively Multiplayer,The Black Watchmen - Original Soundtrack,The Black Watchmen - Original Soundtrack,2015-10-23,9.99,379750,Alice &amp; Smith,2015
27007,Alice &amp; Smith,Strategy,The Black Watchmen - Original Soundtrack,The Black Watchmen - Original Soundtrack,2015-10-23,9.99,379750,Alice &amp; Smith,2015
27008,Frogsong Studios AB,Action,Spellsworn,Spellsworn,2015-11-02,9.99,360620,Frogsong Studios AB,2015
27009,Frogsong Studios AB,Indie,Spellsworn,Spellsworn,2015-11-02,9.99,360620,Frogsong Studios AB,2015
27010,Frogsong Studios AB,Early Access,Spellsworn,Spellsworn,2015-11-02,9.99,360620,Frogsong Studios AB,2015
27011,Dagestan Technology,Adventure,Russian Horror Story,Russian Horror Story,2015-11-02,7.99,390970,"Footmade,Dagestan Technology",2015
27012,Dagestan Technology,Casual,Russian Horror Story,Russian Horror Story,2015-11-02,7.99,390970,"Footmade,Dagestan Technology",2015
27013,SEGA,Adventure,Sonic Lost World,Sonic Lost World,2015-11-02,29.99,329440,Sonic Team,2015
27014,Nooskewl,Action,Crystal Picnic,Crystal Picnic,2015-11-02,1.99,415890,Nooskewl,2015
27015,Nooskewl,Indie,Crystal Picnic,Crystal Picnic,2015-11-02,1.99,415890,Nooskewl,2015
27016,Nooskewl,RPG,Crystal Picnic,Crystal Picnic,2015-11-02,1.99,415890,Nooskewl,2015
27017,Plastic Games,Action,Bit Shifter,Bit Shifter,2015-11-02,14.99,393170,Plastic Games,2015
27018,Plastic Games,Indie,Bit Shifter,Bit Shifter,2015-11-02,14.99,393170,Plastic Games,2015
27019,Plastic Games,Strategy,Bit Shifter,Bit Shifter,2015-11-02,14.99,393170,Plastic Games,2015
27020,Plastic Games,Early Access,Bit Shifter,Bit Shifter,2015-11-02,14.99,393170,Plastic Games,2015
27021,YGGDRASIL STUDIO,Indie,Discouraged Workers - Digital Art Book,Discouraged Workers - Digital Art Book,2015-11-02,2.99,382390,YGGDRASIL STUDIO,2015
27022,N/A,Indie,Cibele,Cibele,2015-11-02,8.99,408120,Star Maid Games,2015
27023,ArrowGroundGames,Action,The Extinction,The Extinction,2015-10-30,2.99,413510,ArrowGroundGames,2015
27024,ArrowGroundGames,Indie,The Extinction,The Extinction,2015-10-30,2.99,413510,ArrowGroundGames,2015
27025,ArrowGroundGames,Early Access,The Extinction,The Extinction,2015-10-30,2.99,413510,ArrowGroundGames,2015
27026,Oliver Keppelmüller,Strategy,The Seven Years War (1756-1763),The Seven Years War (1756-1763),2015-10-30,19.99,400470,Oliver Keppelmüller,2015
27027,"Idea Factory, Idea Factory International",RPG,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,2015-10-30,29.99,353270,"Idea Factory,Compile Heart,Felistella",2015
27028,"Idea Factory, Idea Factory International",Strategy,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,2015-10-30,29.99,353270,"Idea Factory,Compile Heart,Felistella",2015
27029,Siberian Digital,Adventure,Electric Highways,Electric Highways,2015-10-28,Free to Play,412140,"Zykov Eddy,Xitilon",2015
27030,Siberian Digital,Free to Play,Electric Highways,Electric Highways,2015-10-28,Free to Play,412140,"Zykov Eddy,Xitilon",2015
27031,Siberian Digital,Indie,Electric Highways,Electric Highways,2015-10-28,Free to Play,412140,"Zykov Eddy,Xitilon",2015
27032,K Bros Games,Indie,Albert and Otto,Albert and Otto,2015-10-28,4.99,368590,K Bros Games,2015
27033,Gametek Brasil,Action,Cannibal,Cannibal,2015-10-28,13.99,350800,Gametek Brasil,2015
27034,Gametek Brasil,Adventure,Cannibal,Cannibal,2015-10-28,13.99,350800,Gametek Brasil,2015
27035,Gametek Brasil,Indie,Cannibal,Cannibal,2015-10-28,13.99,350800,Gametek Brasil,2015
